filepath,filename,emotion,emotion_code,intensity,statement,repetition,actor,gender,vocal_channel,modality
Actor_22\03-01-03-01-02-01-22.wav,03-01-03-01-02-01-22.wav,happy,03,normal,Dogs are sitting by the door,01,22,female,speech,audio-only
Actor_22\03-01-03-01-02-02-22.wav,03-01-03-01-02-02-22.wav,happy,03,normal,Dogs are sitting by the door,02,22,female,speech,audio-only
Actor_22\03-01-03-02-01-01-22.wav,03-01-03-02-01-01-22.wav,happy,03,strong,Kids are talking by the door,01,22,female,speech,audio-only
Actor_22\03-01-03-02-01-02-22.wav,03-01-03-02-01-02-22.wav,happy,03,strong,Kids are talking by the door,02,22,female,speech,audio-only
Actor_22\03-01-03-02-02-01-22.wav,03-01-03-02-02-01-22.wav,happy,03,strong,Dogs are sitting by the door,01,22,female,speech,audio-only
Actor_22\03-01-03-02-02-02-22.wav,03-01-03-02-02-02-22.wav,happy,03,strong,Dogs are sitting by the door,02,22,female,speech,audio-only
Actor_22\03-01-04-01-01-01-22.wav,03-01-04-01-01-01-22.wav,sad,04,normal,Kids are talking by the door,01,22,female,speech,audio-only
Actor_22\03-01-04-01-01-02-22.wav,03-01-04-01-01-02-22.wav,sad,04,normal,Kids are talking by the door,02,22,female,speech,audio-only
Actor_22\03-01-04-01-02-01-22.wav,03-01-04-01-02-01-22.wav,sad,04,normal,Dogs are sitting by the door,01,22,female,speech,audio-only
Actor_22\03-01-04-01-02-02-22.wav,03-01-04-01-02-02-22.wav,sad,04,normal,Dogs are sitting by the door,02,22,female,speech,audio-only
Actor_22\03-01-04-02-01-01-22.wav,03-01-04-02-01-01-22.wav,sad,04,strong,Kids are talking by the door,01,22,female,speech,audio-only
Actor_22\03-01-04-02-01-02-22.wav,03-01-04-02-01-02-22.wav,sad,04,strong,Kids are talking by the door,02,22,female,speech,audio-only
Actor_22\03-01-04-02-02-01-22.wav,03-01-04-02-02-01-22.wav,sad,04,strong,Dogs are sitting by the door,01,22,female,speech,audio-only
Actor_22\03-01-04-02-02-02-22.wav,03-01-04-02-02-02-22.wav,sad,04,strong,Dogs are sitting by the door,02,22,female,speech,audio-only
Actor_22\03-01-05-01-01-01-22.wav,03-01-05-01-01-01-22.wav,angry,05,normal,Kids are talking by the door,01,22,female,speech,audio-only
Actor_22\03-01-05-01-01-02-22.wav,03-01-05-01-01-02-22.wav,angry,05,normal,Kids are talking by the door,02,22,female,speech,audio-only
Actor_22\03-01-05-01-02-01-22.wav,03-01-05-01-02-01-22.wav,angry,05,normal,Dogs are sitting by the door,01,22,female,speech,audio-only
Actor_22\03-01-05-01-02-02-22.wav,03-01-05-01-02-02-22.wav,angry,05,normal,Dogs are sitting by the door,02,22,female,speech,audio-only
Actor_22\03-01-05-02-01-01-22.wav,03-01-05-02-01-01-22.wav,angry,05,strong,Kids are talking by the door,01,22,female,speech,audio-only
Actor_22\03-01-05-02-01-02-22.wav,03-01-05-02-01-02-22.wav,angry,05,strong,Kids are talking by the door,02,22,female,speech,audio-only
Actor_22\03-01-05-02-02-01-22.wav,03-01-05-02-02-01-22.wav,angry,05,strong,Dogs are sitting by the door,01,22,female,speech,audio-only
Actor_22\03-01-05-02-02-02-22.wav,03-01-05-02-02-02-22.wav,angry,05,strong,Dogs are sitting by the door,02,22,female,speech,audio-only
Actor_22\03-01-06-01-01-01-22.wav,03-01-06-01-01-01-22.wav,fearful,06,normal,Kids are talking by the door,01,22,female,speech,audio-only
Actor_22\03-01-06-01-01-02-22.wav,03-01-06-01-01-02-22.wav,fearful,06,normal,Kids are talking by the door,02,22,female,speech,audio-only
Actor_22\03-01-06-01-02-01-22.wav,03-01-06-01-02-01-22.wav,fearful,06,normal,Dogs are sitting by the door,01,22,female,speech,audio-only
Actor_22\03-01-06-01-02-02-22.wav,03-01-06-01-02-02-22.wav,fearful,06,normal,Dogs are sitting by the door,02,22,female,speech,audio-only
Actor_22\03-01-06-02-01-01-22.wav,03-01-06-02-01-01-22.wav,fearful,06,strong,Kids are talking by the door,01,22,female,speech,audio-only
Actor_22\03-01-06-02-01-02-22.wav,03-01-06-02-01-02-22.wav,fearful,06,strong,Kids are talking by the door,02,22,female,speech,audio-only
Actor_22\03-01-06-02-02-01-22.wav,03-01-06-02-02-01-22.wav,fearful,06,strong,Dogs are sitting by the door,01,22,female,speech,audio-only
Actor_22\03-01-06-02-02-02-22.wav,03-01-06-02-02-02-22.wav,fearful,06,strong,Dogs are sitting by the door,02,22,female,speech,audio-only
Actor_22\03-01-07-01-01-01-22.wav,03-01-07-01-01-01-22.wav,disgust,07,normal,Kids are talking by the door,01,22,female,speech,audio-only
Actor_22\03-01-07-01-01-02-22.wav,03-01-07-01-01-02-22.wav,disgust,07,normal,Kids are talking by the door,02,22,female,speech,audio-only
Actor_22\03-01-07-01-02-01-22.wav,03-01-07-01-02-01-22.wav,disgust,07,normal,Dogs are sitting by the door,01,22,female,speech,audio-only
Actor_22\03-01-07-01-02-02-22.wav,03-01-07-01-02-02-22.wav,disgust,07,normal,Dogs are sitting by the door,02,22,female,speech,audio-only
Actor_22\03-01-07-02-01-01-22.wav,03-01-07-02-01-01-22.wav,disgust,07,strong,Kids are talking by the door,01,22,female,speech,audio-only
Actor_22\03-01-07-02-01-02-22.wav,03-01-07-02-01-02-22.wav,disgust,07,strong,Kids are talking by the door,02,22,female,speech,audio-only
Actor_22\03-01-07-02-02-01-22.wav,03-01-07-02-02-01-22.wav,disgust,07,strong,Dogs are sitting by the door,01,22,female,speech,audio-only
Actor_22\03-01-07-02-02-02-22.wav,03-01-07-02-02-02-22.wav,disgust,07,strong,Dogs are sitting by the door,02,22,female,speech,audio-only
Actor_22\03-01-08-01-01-01-22.wav,03-01-08-01-01-01-22.wav,surprised,08,normal,Kids are talking by the door,01,22,female,speech,audio-only
Actor_22\03-01-08-01-01-02-22.wav,03-01-08-01-01-02-22.wav,surprised,08,normal,Kids are talking by the door,02,22,female,speech,audio-only
Actor_22\03-01-08-01-02-01-22.wav,03-01-08-01-02-01-22.wav,surprised,08,normal,Dogs are sitting by the door,01,22,female,speech,audio-only
Actor_22\03-01-08-01-02-02-22.wav,03-01-08-01-02-02-22.wav,surprised,08,normal,Dogs are sitting by the door,02,22,female,speech,audio-only
Actor_22\03-01-08-02-01-01-22.wav,03-01-08-02-01-01-22.wav,surprised,08,strong,Kids are talking by the door,01,22,female,speech,audio-only
Actor_22\03-01-08-02-01-02-22.wav,03-01-08-02-01-02-22.wav,surprised,08,strong,Kids are talking by the door,02,22,female,speech,audio-only
Actor_22\03-01-08-02-02-01-22.wav,03-01-08-02-02-01-22.wav,surprised,08,strong,Dogs are sitting by the door,01,22,female,speech,audio-only
Actor_22\03-01-08-02-02-02-22.wav,03-01-08-02-02-02-22.wav,surprised,08,strong,Dogs are sitting by the door,02,22,female,speech,audio-only
Actor_23\03-01-01-01-01-01-23.wav,03-01-01-01-01-01-23.wav,neutral,01,normal,Kids are talking by the door,01,23,male,speech,audio-only
Actor_23\03-01-01-01-01-02-23.wav,03-01-01-01-01-02-23.wav,neutral,01,normal,Kids are talking by the door,02,23,male,speech,audio-only
Actor_23\03-01-01-01-02-01-23.wav,03-01-01-01-02-01-23.wav,neutral,01,normal,Dogs are sitting by the door,01,23,male,speech,audio-only
Actor_23\03-01-01-01-02-02-23.wav,03-01-01-01-02-02-23.wav,neutral,01,normal,Dogs are sitting by the door,02,23,male,speech,audio-only
Actor_23\03-01-02-01-01-01-23.wav,03-01-02-01-01-01-23.wav,calm,02,normal,Kids are talking by the door,01,23,male,speech,audio-only
Actor_23\03-01-02-01-01-02-23.wav,03-01-02-01-01-02-23.wav,calm,02,normal,Kids are talking by the door,02,23,male,speech,audio-only
Actor_23\03-01-02-01-02-01-23.wav,03-01-02-01-02-01-23.wav,calm,02,normal,Dogs are sitting by the door,01,23,male,speech,audio-only
Actor_23\03-01-02-01-02-02-23.wav,03-01-02-01-02-02-23.wav,calm,02,normal,Dogs are sitting by the door,02,23,male,speech,audio-only
Actor_23\03-01-02-02-01-01-23.wav,03-01-02-02-01-01-23.wav,calm,02,strong,Kids are talking by the door,01,23,male,speech,audio-only
Actor_23\03-01-02-02-01-02-23.wav,03-01-02-02-01-02-23.wav,calm,02,strong,Kids are talking by the door,02,23,male,speech,audio-only
Actor_23\03-01-02-02-02-01-23.wav,03-01-02-02-02-01-23.wav,calm,02,strong,Dogs are sitting by the door,01,23,male,speech,audio-only
Actor_23\03-01-02-02-02-02-23.wav,03-01-02-02-02-02-23.wav,calm,02,strong,Dogs are sitting by the door,02,23,male,speech,audio-only
Actor_23\03-01-03-01-01-01-23.wav,03-01-03-01-01-01-23.wav,happy,03,normal,Kids are talking by the door,01,23,male,speech,audio-only
Actor_23\03-01-03-01-01-02-23.wav,03-01-03-01-01-02-23.wav,happy,03,normal,Kids are talking by the door,02,23,male,speech,audio-only
Actor_23\03-01-03-01-02-01-23.wav,03-01-03-01-02-01-23.wav,happy,03,normal,Dogs are sitting by the door,01,23,male,speech,audio-only
Actor_23\03-01-03-01-02-02-23.wav,03-01-03-01-02-02-23.wav,happy,03,normal,Dogs are sitting by the door,02,23,male,speech,audio-only
Actor_23\03-01-03-02-01-01-23.wav,03-01-03-02-01-01-23.wav,happy,03,strong,Kids are talking by the door,01,23,male,speech,audio-only
Actor_23\03-01-03-02-01-02-23.wav,03-01-03-02-01-02-23.wav,happy,03,strong,Kids are talking by the door,02,23,male,speech,audio-only
Actor_23\03-01-03-02-02-01-23.wav,03-01-03-02-02-01-23.wav,happy,03,strong,Dogs are sitting by the door,01,23,male,speech,audio-only
Actor_23\03-01-03-02-02-02-23.wav,03-01-03-02-02-02-23.wav,happy,03,strong,Dogs are sitting by the door,02,23,male,speech,audio-only
Actor_23\03-01-04-01-01-01-23.wav,03-01-04-01-01-01-23.wav,sad,04,normal,Kids are talking by the door,01,23,male,speech,audio-only
Actor_23\03-01-04-01-01-02-23.wav,03-01-04-01-01-02-23.wav,sad,04,normal,Kids are talking by the door,02,23,male,speech,audio-only
Actor_23\03-01-04-01-02-01-23.wav,03-01-04-01-02-01-23.wav,sad,04,normal,Dogs are sitting by the door,01,23,male,speech,audio-only
Actor_23\03-01-04-01-02-02-23.wav,03-01-04-01-02-02-23.wav,sad,04,normal,Dogs are sitting by the door,02,23,male,speech,audio-only
Actor_23\03-01-04-02-01-01-23.wav,03-01-04-02-01-01-23.wav,sad,04,strong,Kids are talking by the door,01,23,male,speech,audio-only
Actor_23\03-01-04-02-01-02-23.wav,03-01-04-02-01-02-23.wav,sad,04,strong,Kids are talking by the door,02,23,male,speech,audio-only
Actor_23\03-01-04-02-02-01-23.wav,03-01-04-02-02-01-23.wav,sad,04,strong,Dogs are sitting by the door,01,23,male,speech,audio-only
Actor_23\03-01-04-02-02-02-23.wav,03-01-04-02-02-02-23.wav,sad,04,strong,Dogs are sitting by the door,02,23,male,speech,audio-only
Actor_23\03-01-05-01-01-01-23.wav,03-01-05-01-01-01-23.wav,angry,05,normal,Kids are talking by the door,01,23,male,speech,audio-only
Actor_23\03-01-05-01-01-02-23.wav,03-01-05-01-01-02-23.wav,angry,05,normal,Kids are talking by the door,02,23,male,speech,audio-only
Actor_23\03-01-05-01-02-01-23.wav,03-01-05-01-02-01-23.wav,angry,05,normal,Dogs are sitting by the door,01,23,male,speech,audio-only
Actor_23\03-01-05-01-02-02-23.wav,03-01-05-01-02-02-23.wav,angry,05,normal,Dogs are sitting by the door,02,23,male,speech,audio-only
Actor_23\03-01-05-02-01-01-23.wav,03-01-05-02-01-01-23.wav,angry,05,strong,Kids are talking by the door,01,23,male,speech,audio-only
Actor_23\03-01-05-02-01-02-23.wav,03-01-05-02-01-02-23.wav,angry,05,strong,Kids are talking by the door,02,23,male,speech,audio-only
Actor_23\03-01-05-02-02-01-23.wav,03-01-05-02-02-01-23.wav,angry,05,strong,Dogs are sitting by the door,01,23,male,speech,audio-only
Actor_23\03-01-05-02-02-02-23.wav,03-01-05-02-02-02-23.wav,angry,05,strong,Dogs are sitting by the door,02,23,male,speech,audio-only
Actor_23\03-01-06-01-01-01-23.wav,03-01-06-01-01-01-23.wav,fearful,06,normal,Kids are talking by the door,01,23,male,speech,audio-only
Actor_23\03-01-06-01-01-02-23.wav,03-01-06-01-01-02-23.wav,fearful,06,normal,Kids are talking by the door,02,23,male,speech,audio-only
Actor_23\03-01-06-01-02-01-23.wav,03-01-06-01-02-01-23.wav,fearful,06,normal,Dogs are sitting by the door,01,23,male,speech,audio-only
Actor_23\03-01-06-01-02-02-23.wav,03-01-06-01-02-02-23.wav,fearful,06,normal,Dogs are sitting by the door,02,23,male,speech,audio-only
Actor_23\03-01-06-02-01-01-23.wav,03-01-06-02-01-01-23.wav,fearful,06,strong,Kids are talking by the door,01,23,male,speech,audio-only
Actor_23\03-01-06-02-01-02-23.wav,03-01-06-02-01-02-23.wav,fearful,06,strong,Kids are talking by the door,02,23,male,speech,audio-only
Actor_23\03-01-06-02-02-01-23.wav,03-01-06-02-02-01-23.wav,fearful,06,strong,Dogs are sitting by the door,01,23,male,speech,audio-only
Actor_23\03-01-06-02-02-02-23.wav,03-01-06-02-02-02-23.wav,fearful,06,strong,Dogs are sitting by the door,02,23,male,speech,audio-only
Actor_23\03-01-07-01-01-01-23.wav,03-01-07-01-01-01-23.wav,disgust,07,normal,Kids are talking by the door,01,23,male,speech,audio-only
Actor_23\03-01-07-01-01-02-23.wav,03-01-07-01-01-02-23.wav,disgust,07,normal,Kids are talking by the door,02,23,male,speech,audio-only
Actor_23\03-01-07-01-02-01-23.wav,03-01-07-01-02-01-23.wav,disgust,07,normal,Dogs are sitting by the door,01,23,male,speech,audio-only
Actor_23\03-01-07-01-02-02-23.wav,03-01-07-01-02-02-23.wav,disgust,07,normal,Dogs are sitting by the door,02,23,male,speech,audio-only
Actor_23\03-01-07-02-01-01-23.wav,03-01-07-02-01-01-23.wav,disgust,07,strong,Kids are talking by the door,01,23,male,speech,audio-only
Actor_23\03-01-07-02-01-02-23.wav,03-01-07-02-01-02-23.wav,disgust,07,strong,Kids are talking by the door,02,23,male,speech,audio-only
Actor_23\03-01-07-02-02-01-23.wav,03-01-07-02-02-01-23.wav,disgust,07,strong,Dogs are sitting by the door,01,23,male,speech,audio-only
Actor_23\03-01-07-02-02-02-23.wav,03-01-07-02-02-02-23.wav,disgust,07,strong,Dogs are sitting by the door,02,23,male,speech,audio-only
Actor_23\03-01-08-01-01-01-23.wav,03-01-08-01-01-01-23.wav,surprised,08,normal,Kids are talking by the door,01,23,male,speech,audio-only
Actor_23\03-01-08-01-01-02-23.wav,03-01-08-01-01-02-23.wav,surprised,08,normal,Kids are talking by the door,02,23,male,speech,audio-only
Actor_23\03-01-08-01-02-01-23.wav,03-01-08-01-02-01-23.wav,surprised,08,normal,Dogs are sitting by the door,01,23,male,speech,audio-only
Actor_23\03-01-08-01-02-02-23.wav,03-01-08-01-02-02-23.wav,surprised,08,normal,Dogs are sitting by the door,02,23,male,speech,audio-only
Actor_23\03-01-08-02-01-01-23.wav,03-01-08-02-01-01-23.wav,surprised,08,strong,Kids are talking by the door,01,23,male,speech,audio-only
Actor_23\03-01-08-02-01-02-23.wav,03-01-08-02-01-02-23.wav,surprised,08,strong,Kids are talking by the door,02,23,male,speech,audio-only
Actor_23\03-01-08-02-02-01-23.wav,03-01-08-02-02-01-23.wav,surprised,08,strong,Dogs are sitting by the door,01,23,male,speech,audio-only
Actor_23\03-01-08-02-02-02-23.wav,03-01-08-02-02-02-23.wav,surprised,08,strong,Dogs are sitting by the door,02,23,male,speech,audio-only
Actor_24\03-01-01-01-01-01-24.wav,03-01-01-01-01-01-24.wav,neutral,01,normal,Kids are talking by the door,01,24,female,speech,audio-only
Actor_24\03-01-01-01-01-02-24.wav,03-01-01-01-01-02-24.wav,neutral,01,normal,Kids are talking by the door,02,24,female,speech,audio-only
Actor_24\03-01-01-01-02-01-24.wav,03-01-01-01-02-01-24.wav,neutral,01,normal,Dogs are sitting by the door,01,24,female,speech,audio-only
Actor_24\03-01-01-01-02-02-24.wav,03-01-01-01-02-02-24.wav,neutral,01,normal,Dogs are sitting by the door,02,24,female,speech,audio-only
Actor_24\03-01-02-01-01-01-24.wav,03-01-02-01-01-01-24.wav,calm,02,normal,Kids are talking by the door,01,24,female,speech,audio-only
Actor_24\03-01-02-01-01-02-24.wav,03-01-02-01-01-02-24.wav,calm,02,normal,Kids are talking by the door,02,24,female,speech,audio-only
Actor_24\03-01-02-01-02-01-24.wav,03-01-02-01-02-01-24.wav,calm,02,normal,Dogs are sitting by the door,01,24,female,speech,audio-only
Actor_24\03-01-02-01-02-02-24.wav,03-01-02-01-02-02-24.wav,calm,02,normal,Dogs are sitting by the door,02,24,female,speech,audio-only
Actor_24\03-01-02-02-01-01-24.wav,03-01-02-02-01-01-24.wav,calm,02,strong,Kids are talking by the door,01,24,female,speech,audio-only
Actor_24\03-01-02-02-01-02-24.wav,03-01-02-02-01-02-24.wav,calm,02,strong,Kids are talking by the door,02,24,female,speech,audio-only
Actor_24\03-01-02-02-02-01-24.wav,03-01-02-02-02-01-24.wav,calm,02,strong,Dogs are sitting by the door,01,24,female,speech,audio-only
Actor_24\03-01-02-02-02-02-24.wav,03-01-02-02-02-02-24.wav,calm,02,strong,Dogs are sitting by the door,02,24,female,speech,audio-only
Actor_24\03-01-03-01-01-01-24.wav,03-01-03-01-01-01-24.wav,happy,03,normal,Kids are talking by the door,01,24,female,speech,audio-only
Actor_24\03-01-03-01-01-02-24.wav,03-01-03-01-01-02-24.wav,happy,03,normal,Kids are talking by the door,02,24,female,speech,audio-only
Actor_24\03-01-03-01-02-01-24.wav,03-01-03-01-02-01-24.wav,happy,03,normal,Dogs are sitting by the door,01,24,female,speech,audio-only
Actor_24\03-01-03-01-02-02-24.wav,03-01-03-01-02-02-24.wav,happy,03,normal,Dogs are sitting by the door,02,24,female,speech,audio-only
Actor_24\03-01-03-02-01-01-24.wav,03-01-03-02-01-01-24.wav,happy,03,strong,Kids are talking by the door,01,24,female,speech,audio-only
Actor_24\03-01-03-02-01-02-24.wav,03-01-03-02-01-02-24.wav,happy,03,strong,Kids are talking by the door,02,24,female,speech,audio-only
Actor_24\03-01-03-02-02-01-24.wav,03-01-03-02-02-01-24.wav,happy,03,strong,Dogs are sitting by the door,01,24,female,speech,audio-only
Actor_24\03-01-03-02-02-02-24.wav,03-01-03-02-02-02-24.wav,happy,03,strong,Dogs are sitting by the door,02,24,female,speech,audio-only
Actor_24\03-01-04-01-01-01-24.wav,03-01-04-01-01-01-24.wav,sad,04,normal,Kids are talking by the door,01,24,female,speech,audio-only
Actor_24\03-01-04-01-01-02-24.wav,03-01-04-01-01-02-24.wav,sad,04,normal,Kids are talking by the door,02,24,female,speech,audio-only
Actor_24\03-01-04-01-02-01-24.wav,03-01-04-01-02-01-24.wav,sad,04,normal,Dogs are sitting by the door,01,24,female,speech,audio-only
Actor_24\03-01-04-01-02-02-24.wav,03-01-04-01-02-02-24.wav,sad,04,normal,Dogs are sitting by the door,02,24,female,speech,audio-only
Actor_24\03-01-04-02-01-01-24.wav,03-01-04-02-01-01-24.wav,sad,04,strong,Kids are talking by the door,01,24,female,speech,audio-only
Actor_24\03-01-04-02-01-02-24.wav,03-01-04-02-01-02-24.wav,sad,04,strong,Kids are talking by the door,02,24,female,speech,audio-only
Actor_24\03-01-04-02-02-01-24.wav,03-01-04-02-02-01-24.wav,sad,04,strong,Dogs are sitting by the door,01,24,female,speech,audio-only
Actor_24\03-01-04-02-02-02-24.wav,03-01-04-02-02-02-24.wav,sad,04,strong,Dogs are sitting by the door,02,24,female,speech,audio-only
Actor_24\03-01-05-01-01-01-24.wav,03-01-05-01-01-01-24.wav,angry,05,normal,Kids are talking by the door,01,24,female,speech,audio-only
Actor_24\03-01-05-01-01-02-24.wav,03-01-05-01-01-02-24.wav,angry,05,normal,Kids are talking by the door,02,24,female,speech,audio-only
Actor_24\03-01-05-01-02-01-24.wav,03-01-05-01-02-01-24.wav,angry,05,normal,Dogs are sitting by the door,01,24,female,speech,audio-only
Actor_24\03-01-05-01-02-02-24.wav,03-01-05-01-02-02-24.wav,angry,05,normal,Dogs are sitting by the door,02,24,female,speech,audio-only
Actor_24\03-01-05-02-01-01-24.wav,03-01-05-02-01-01-24.wav,angry,05,strong,Kids are talking by the door,01,24,female,speech,audio-only
Actor_24\03-01-05-02-01-02-24.wav,03-01-05-02-01-02-24.wav,angry,05,strong,Kids are talking by the door,02,24,female,speech,audio-only
Actor_24\03-01-05-02-02-01-24.wav,03-01-05-02-02-01-24.wav,angry,05,strong,Dogs are sitting by the door,01,24,female,speech,audio-only
Actor_24\03-01-05-02-02-02-24.wav,03-01-05-02-02-02-24.wav,angry,05,strong,Dogs are sitting by the door,02,24,female,speech,audio-only
Actor_24\03-01-06-01-01-01-24.wav,03-01-06-01-01-01-24.wav,fearful,06,normal,Kids are talking by the door,01,24,female,speech,audio-only
Actor_24\03-01-06-01-01-02-24.wav,03-01-06-01-01-02-24.wav,fearful,06,normal,Kids are talking by the door,02,24,female,speech,audio-only
Actor_24\03-01-06-01-02-01-24.wav,03-01-06-01-02-01-24.wav,fearful,06,normal,Dogs are sitting by the door,01,24,female,speech,audio-only
